eta,attack,drift,shots,p_conventional_secure,p_uvif_stable,finite_key_margin_mean,uvif_score_mean,resource_force_mean,n_eff_mean
0.108,0.25,0.01,2000,0.0,0.0,-0.2475698608496622,0.08298998496893563,1.3014365447458083,1888.0
0.1115,0.25,0.01,2000,0.0,0.0,-0.25717975097421614,0.08118291688158716,1.3014365447458083,1888.0
0.11499999999999999,0.25,0.01,2000,0.0,0.0,-0.28034914969570224,0.07683845601520643,1.3014365447458083,1888.0
0.1185,0.25,0.01,2000,0.0,0.0,-0.297022301030246,0.07361841715927345,1.3014365447458083,1888.0
0.122,0.25,0.01,2000,0.0,0.0,-0.31788951263569304,0.0699041679498196,1.3014365447458083,1888.0
0.1255,0.25,0.01,2000,0.0,0.0,-0.33147648991406964,0.06761396828382643,1.3014365447458083,1888.0
0.129,0.25,0.01,2000,0.0,0.0,-0.3432160368809637,0.06562105928593558,1.3014365447458083,1888.0
0.1325,0.25,0.01,2000,0.0,0.0,-0.3652012907360379,0.06202147762870536,1.3014365447458083,1888.0
0.136,0.25,0.01,2000,0.0,0.0,-0.37972540364058277,0.059638782085621025,1.3014365447458083,1888.0
0.1395,0.25,0.01,2000,0.0,0.0,-0.39377556873192243,0.057528351448577375,1.3014365447458083,1888.0
0.14300000000000002,0.25,0.01,2000,0.0,0.0,-0.4176072633353468,0.05394638799884109,1.3014365447458083,1888.0
0.14650000000000002,0.25,0.01,2000,0.0,0.0,-0.42786541968913705,0.052414924761825854,1.3014365447458083,1888.0
0.15000000000000002,0.25,0.01,2000,0.0,0.0,-0.44840285476627084,0.049596154959929896,1.3014365447458083,1888.0
0.15350000000000003,0.25,0.01,2000,0.0,0.0,-0.46644048982148983,0.04715012361307763,1.3014365447458083,1888.0
0.157,0.25,0.01,2000,0.0,0.0,-0.47791358477249746,0.045684279140668624,1.3014365447458083,1888.0
0.1605,0.25,0.01,2000,0.0,0.0,-0.4950003223301537,0.043485072785288584,1.3014365447458083,1888.0
0.164,0.25,0.01,2000,0.0,0.0,-0.4956516386587889,0.04344120239513006,1.3014365447458083,1888.0
0.1675,0.25,0.01,2000,0.0,0.0,-0.5165658104051877,0.04088538705193587,1.3014365447458083,1888.0
0.171,0.25,0.01,2000,0.0,0.0,-0.5305819875880673,0.03925597901142717,1.3014365447458083,1888.0
0.17450000000000002,0.25,0.01,2000,0.0,0.0,-0.5436366095700393,0.037751772311168975,1.3014365447458083,1888.0
0.17800000000000002,0.25,0.01,2000,0.0,0.0,-0.5543547367276271,0.03658588700970981,1.3014365447458083,1888.0
0.18150000000000002,0.25,0.01,2000,0.0,0.0,-0.5721997516582746,0.03463692946257947,1.3014365447458083,1888.0
0.18500000000000003,0.25,0.01,2000,0.0,0.0,-0.5832329773384999,0.0334849788869991,1.3014365447458083,1888.0
0.1885,0.25,0.01,2000,0.0,0.0,-0.5957359672525583,0.032203705749012615,1.3014365447458083,1888.0
0.192,0.25,0.01,2000,0.0,0.0,-0.6151416772689625,0.030281899373126486,1.3014365447458083,1888.0
0.1955,0.25,0.01,2000,0.0,0.0,-0.6191977513595123,0.02993255858667001,1.3014365447458083,1888.0
0.199,0.25,0.01,2000,0.0,0.0,-0.6339790952834508,0.028538826579972386,1.3014365447458083,1888.0
0.2025,0.25,0.01,2000,0.0,0.0,-0.6457112379885261,0.027447608025341047,1.3014365447458083,1888.0
0.20600000000000002,0.25,0.01,2000,0.0,0.0,-0.6551833110463114,0.026591402322015338,1.3014365447458083,1888.0
0.20950000000000002,0.25,0.01,2000,0.0,0.0,-0.6700313684776005,0.025316047651618878,1.3014365447458083,1888.0
0.21300000000000002,0.25,0.01,2000,0.0,0.0,-0.6762178313447416,0.024805542905967044,1.3014365447458083,1888.0
0.21650000000000003,0.25,0.01,2000,0.0,0.0,-0.6941770888577578,0.023325660987842767,1.3014365447458083,1888.0
0.22,0.25,0.01,2000,0.0,0.0,-0.697963043822319,0.023039966300576305,1.3014365447458083,1888.0
0.01,0.3,0.01,2000,1.0,0.0,0.38628391230063464,0.265054883439045,1.3124864503144018,1870.0
0.0135,0.3,0.01,2000,1.0,0.0,0.3676883724389238,0.2585248578656674,1.3124864503144018,1870.0
0.017,0.3,0.01,2000,1.0,0.0,0.33859992123610183,0.24831377605525934,1.3124864503144018,1870.0
0.0205,0.3,0.01,2000,1.0,0.0,0.3094948611613604,0.23814991196957003,1.3124864503144018,1870.0
0.024,0.3,0.01,2000,1.0,0.0,0.2761413959396242,0.22664749203734313,1.3124864503144018,1870.0
0.027500000000000004,0.3,0.01,2000,1.0,0.0,0.25654218470899676,0.21991454973832392,1.3124864503144018,1870.0
0.031,0.3,0.01,2000,1.0,0.0,0.22032361990886568,0.20773435258741263,1.3124864503144018,1870.0
0.0345,0.3,0.01,2000,1.0,0.0,0.19987650377120433,0.2008288532479785,1.3124864503144018,1870.0
0.038,0.3,0.01,2000,1.0,0.0,0.18155248558708456,0.19483175612834444,1.3124864503144018,1870.0
0.0415,0.3,0.01,2000,1.0,0.0,0.156494516995703,0.18668103834943622,1.3124864503144018,1870.0
0.045000000000000005,0.3,0.01,2000,1.0,0.0,0.11558464615614865,0.17370984442069118,1.3124864503144018,1870.0
0.0485,0.3,0.01,2000,0.975,0.0,0.09834049185353125,0.16843450007131225,1.3124864503144018,1870.0
0.052000000000000005,0.3,0.01,2000,0.9375,0.0,0.07804379352394472,0.16229486379974922,1.3124864503144018,1870.0
0.0555,0.3,0.01,2000,0.85,0.0,0.049637614649811396,0.1537740112793047,1.3124864503144018,1870.0
0.059000000000000004,0.3,0.01,2000,0.7375,0.0,0.026622197762512057,0.1470475471539649,1.3124864503144018,1870.0
0.0625,0.3,0.01,2000,0.4625,0.0,-0.0008239496810935835,0.13946236159632708,1.3124864503144018,1870.0
0.066,0.3,0.01,2000,0.3,0.0,-0.019564933984733326,0.13418310325623403,1.3124864503144018,1870.0
0.0695,0.3,0.01,2000,0.1375,0.0,-0.03430277344419353,0.1301955220125139,1.3124864503144018,1870.0
0.073,0.3,0.01,2000,0.0875,0.0,-0.0560237283401284,0.12457449310391018,1.3124864503144018,1870.0
0.0765,0.3,0.01,2000,0.0125,0.0,-0.08269718416932235,0.11773228457885514,1.3124864503144018,1870.0
0.08,0.3,0.01,2000,0.0,0.0,-0.10343140860531967,0.11261642414250597,1.3124864503144018,1870.0
0.08349999999999999,0.3,0.01,2000,0.0,0.0,-0.1191472392654582,0.10884259142780799,1.3124864503144018,1870.0
0.087,0.3,0.01,2000,0.0,0.0,-0.14434781944019348,0.10293213700539583,1.3124864503144018,1870.0
0.0905,0.3,0.01,2000,0.0,0.0,-0.1650915257374226,0.09820050917068185,1.3124864503144018,1870.0
0.094,0.3,0.01,2000,0.0,0.0,-0.1845888892263861,0.0940049438727559,1.3124864503144018,1870.0
0.0975,0.3,0.01,2000,0.0,0.0,-0.20580003407361983,0.08950380753013445,1.3124864503144018,1870.0
0.10099999999999999,0.3,0.01,2000,0.0,0.0,-0.21936827514899235,0.08677662163768145,1.3124864503144018,1870.0
0.1045,0.3,0.01,2000,0.0,0.0,-0.2398160745596932,0.08259038090276112,1.3124864503144018,1870.0
0.108,0.3,0.01,2000,0.0,0.0,-0.25987793239139995,0.07874878868411714,1.3124864503144018,1870.0
0.1115,0.3,0.01,2000,0.0,0.0,-0.27260572019303425,0.07626531130704375,1.3124864503144018,1870.0
0.11499999999999999,0.3,0.01,2000,0.0,0.0,-0.29448890494651725,0.07238978960969153,1.3124864503144018,1870.0
0.1185,0.3,0.01,2000,0.0,0.0,-0.31838809974247495,0.06816061523661823,1.3124864503144018,1870.0
0.122,0.3,0.01,2000,0.0,0.0,-0.3318391585010675,0.06581295789158385,1.3124864503144018,1870.0
0.1255,0.3,0.01,2000,0.0,0.0,-0.3454740391125551,0.06361389078724146,1.3124864503144018,1870.0
0.129,0.3,0.01,2000,0.0,0.0,-0.35493464432342703,0.062114189904145155,1.3124864503144018,1870.0
0.1325,0.3,0.01,2000,0.0,0.0,-0.3727286820254967,0.059212637193735096,1.3124864503144018,1870.0
0.136,0.3,0.01,2000,0.0,0.0,-0.3893117650175285,0.05682035464986217,1.3124864503144018,1870.0
0.1395,0.3,0.01,2000,0.0,0.0,-0.40420418525497404,0.05447762951077799,1.3124864503144018,1870.0
0.14300000000000002,0.3,0.01,2000,0.0,0.0,-0.4203684733842124,0.0521938956839179,1.3124864503144018,1870.0
0.14650000000000002,0.3,0.01,2000,0.0,0.0,-0.4367358743591316,0.04992440125480276,1.3124864503144018,1870.0
0.15000000000000002,0.3,0.01,2000,0.0,0.0,-0.46510982609026136,0.04616706869727592,1.3124864503144018,1870.0
0.15350000000000003,0.3,0.01,2000,0.0,0.0,-0.4694608475938088,0.045696590489589274,1.3124864503144018,1870.0
0.157,0.3,0.01,2000,0.0,0.0,-0.48724556058385254,0.04336554748560358,1.3124864503144018,1870.0
0.1605,0.3,0.01,2000,0.0,0.0,-0.49461696629756213,0.04246614331200164,1.3124864503144018,1870.0
0.164,0.3,0.01,2000,0.0,0.0,-0.5102601722801935,0.040601246320684056,1.3124864503144018,1870.0
0.1675,0.3,0.01,2000,0.0,0.0,-0.5207049960402583,0.039328900784185016,1.3124864503144018,1870.0
0.171,0.3,0.01,2000,0.0,0.0,-0.5460947967575235,0.036531612083995094,1.3124864503144018,1870.0
0.17450000000000002,0.3,0.01,2000,0.0,0.0,-0.5474526777705814,0.036362341852875575,1.3124864503144018,1870.0
0.17800000000000002,0.3,0.01,2000,0.0,0.0,-0.5699492653854781,0.0340004202928902,1.3124864503144018,1870.0
0.18150000000000002,0.3,0.01,2000,0.0,0.0,-0.5820263358666278,0.032758242360466594,1.3124864503144018,1870.0
0.18500000000000003,0.3,0.01,2000,0.0,0.0,-0.590126989380607,0.03196908076719744,1.3124864503144018,1870.0
0.1885,0.3,0.01,2000,0.0,0.0,-0.6027161290771997,0.030719643809565524,1.3124864503144018,1870.0
0.192,0.3,0.01,2000,0.0,0.0,-0.6267985807815896,0.028400888866341113,1.3124864503144018,1870.0
0.1955,0.3,0.01,2000,0.0,0.0,-0.6330777372379834,0.027875721713048196,1.3124864503144018,1870.0
0.199,0.3,0.01,2000,0.0,0.0,-0.6420161430470266,0.02708970980149968,1.3124864503144018,1870.0
0.2025,0.3,0.01,2000,0.0,0.0,-0.6537538822123878,0.02602350603248791,1.3124864503144018,1870.0
0.20600000000000002,0.3,0.01,2000,0.0,0.0,-0.66407260685924,0.02516493797534043,1.3124864503144018,1870.0
0.20950000000000002,0.3,0.01,2000,0.0,0.0,-0.6775878068410617,0.024049374430827036,1.3124864503144018,1870.0
0.21300000000000002,0.3,0.01,2000,0.0,0.0,-0.6844342423893786,0.02348180125935518,1.3124864503144018,1870.0
0.21650000000000003,0.3,0.01,2000,0.0,0.0,-0.6985415229560388,0.022364379813545998,1.3124864503144018,1870.0
0.22,0.3,0.01,2000,0.0,0.0,-0.71026717339343,0.021466498437720295,1.3124864503144018,1870.0
0.01,0.35,0.01,2000,1.0,0.0,0.37719014104946247,0.2566776079829119,1.3236970617008657,1852.0
0.0135,0.35,0.01,2000,1.0,0.0,0.3522106886325824,0.24801767659314242,1.3236970617008657,1852.0
0.017,0.35,0.01,2000,1.0,0.0,0.31234081161525723,0.23427891278760185,1.3236970617008657,1852.0
0.0205,0.35,0.01,2000,1.0,0.0,0.2786154306948067,0.2227892603752978,1.3236970617008657,1852.0
0.024,0.35,0.01,2000,1.0,0.0,0.253588873734622,0.2143204927053081,1.3236970617008657,1852.0
0.027500000000000004,0.35,0.01,2000,1.0,0.0,0.22454920093474234,0.2046671044052415,1.3236970617008657,1852.0
0.031,0.35,0.01,2000,1.0,0.0,0.2062968602031237,0.19865972409998695,1.3236970617008657,1852.0
0.0345,0.35,0.01,2000,1.0,0.0,0.1714603505762642,0.18736402507383407,1.3236970617008657,1852.0
0.038,0.35,0.01,2000,1.0,0.0,0.15597852985277333,0.18246667780310397,1.3236970617008657,1852.0
0.0415,0.35,0.01,2000,1.0,0.0,0.12856481551889914,0.1738996663915595,1.3236970617008657,1852.0
0.045000000000000005,0.35,0.01,2000,0.9875,0.0,0.097488230449672,0.1644016795482913,1.3236970617008657,1852.0
0.0485,0.35,0.01,2000,0.9375,0.0,0.07094620054404377,0.15650454792898677,1.3236970617008657,1852.0
0.052000000000000005,0.35,0.01,2000,0.8375,0.0,0.046866327759325886,0.14959120741899187,1.3236970617008657,1852.0
0.0555,0.35,0.01,2000,0.7375,0.0,0.02816469153083311,0.1442017461720321,1.3236970617008657,1852.0
0.059000000000000004,0.35,0.01,2000,0.5625,0.0,0.01085400123466267,0.1393810575035543,1.3236970617008657,1852.0
0.0625,0.35,0.01,2000,0.3125,0.0,-0.015102080354623449,0.13235668228318692,1.3236970617008657,1852.0
0.066,0.35,0.01,2000,0.2,0.0,-0.03490740564039176,0.12707546262294483,1.3236970617008657,1852.0
0.0695,0.35,0.01,2000,0.125,0.0,-0.05497202170107194,0.12198653731206419,1.3236970617008657,1852.0
0.073,0.35,0.01,2000,0.025,0.0,-0.08016282413208559,0.11559597071235465,1.3236970617008657,1852.0
0.0765,0.35,0.01,2000,0.0,0.0,-0.10416934479715918,0.10978318830269802,1.3236970617008657,1852.0
0.08,0.35,0.01,2000,0.0,0.0,-0.11476051711416632,0.10726726762827665,1.3236970617008657,1852.0
0.08349999999999999,0.35,0.01,2000,0.0,0.0,-0.14289723018948525,0.10081164128412926,1.3236970617008657,1852.0
0.087,0.35,0.01,2000,0.0,0.0,-0.15325204255995423,0.09849060112216845,1.3236970617008657,1852.0
0.0905,0.35,0.01,2000,0.0,0.0,-0.1792918924445723,0.09285032100843464,1.3236970617008657,1852.0
0.094,0.35,0.01,2000,0.0,0.0,-0.19843758724559013,0.08880541604909882,1.3236970617008657,1852.0
0.0975,0.35,0.01,2000,0.0,0.0,-0.2153655013438213,0.08545509119174188,1.3236970617008657,1852.0
0.10099999999999999,0.35,0.01,2000,0.0,0.0,-0.2399026825076754,0.08046662934069149,1.3236970617008657,1852.0
0.1045,0.35,0.01,2000,0.0,0.0,-0.2588061067299018,0.07698396442866634,1.3236970617008657,1852.0
0.108,0.35,0.01,2000,0.0,0.0,-0.26670277417341914,0.07558799883356138,1.3236970617008657,1852.0
0.1115,0.35,0.01,2000,0.0,0.0,-0.2934618586044412,0.0706594305885556,1.3236970617008657,1852.0
0.11499999999999999,0.35,0.01,2000,0.0,0.0,-0.3086964977301873,0.06811754514374195,1.3236970617008657,1852.0
0.1185,0.35,0.01,2000,0.0,0.0,-0.32326865541139443,0.0656533898807377,1.3236970617008657,1852.0
0.122,0.35,0.01,2000,0.0,0.0,-0.3379400333833925,0.06321022083423736,1.3236970617008657,1852.0
0.1255,0.35,0.01,2000,0.0,0.0,-0.3589854008651974,0.05994879904716344,1.3236970617008657,1852.0
0.129,0.35,0.01,2000,0.0,0.0,-0.3623851093763601,0.05936412081775864,1.3236970617008657,1852.0
0.1325,0.35,0.01,2000,0.0,0.0,-0.3901686990631232,0.05516211968813023,1.3236970617008657,1852.0
0.136,0.35,0.01,2000,0.0,0.0,-0.4011255647740867,0.053573669870320494,1.3236970617008657,1852.0
0.1395,0.35,0.01,2000,0.0,0.0,-0.42305589157855683,0.050585649306531186,1.3236970617008657,1852.0
0.14300000000000002,0.35,0.01,2000,0.0,0.0,-0.43925027960092466,0.04835375523460561,1.3236970617008657,1852.0
0.14650000000000002,0.35,0.01,2000,0.0,0.0,-0.45802536985678727,0.04594249444007568,1.3236970617008657,1852.0
0.15000000000000002,0.35,0.01,2000,0.0,0.0,-0.47163877664035103,0.04419163050538159,1.3236970617008657,1852.0
0.15350000000000003,0.35,0.01,2000,0.0,0.0,-0.4813861337150612,0.043012588449191036,1.3236970617008657,1852.0
0.157,0.35,0.01,2000,0.0,0.0,-0.4882999185243902,0.042162010356987425,1.3236970617008657,1852.0
0.1605,0.35,0.01,2000,0.0,0.0,-0.5075856954546658,0.039845624788674754,1.3236970617008657,1852.0
0.164,0.35,0.01,2000,0.0,0.0,-0.5172596597714185,0.03876395048580758,1.3236970617008657,1852.0
0.1675,0.35,0.01,2000,0.0,0.0,-0.5478066658315928,0.035441980562222766,1.3236970617008657,1852.0
0.171,0.35,0.01,2000,0.0,0.0,-0.5520646999977302,0.03500886548644129,1.3236970617008657,1852.0
0.17450000000000002,0.35,0.01,2000,0.0,0.0,-0.5635188286959724,0.0337899357104038,1.3236970617008657,1852.0
0.17800000000000002,0.35,0.01,2000,0.0,0.0,-0.5772975426901977,0.032412453536194666,1.3236970617008657,1852.0
0.18150000000000002,0.35,0.01,2000,0.0,0.0,-0.5868983541313042,0.031456647022589504,1.3236970617008657,1852.0
0.18500000000000003,0.35,0.01,2000,0.0,0.0,-0.6098024695154034,0.029282900076129704,1.3236970617008657,1852.0
0.1885,0.35,0.01,2000,0.0,0.0,-0.6209522631803129,0.028283226553960723,1.3236970617008657,1852.0
0.192,0.35,0.01,2000,0.0,0.0,-0.6327710351019429,0.02719537393911503,1.3236970617008657,1852.0
0.1955,0.35,0.01,2000,0.0,0.0,-0.6407618654323913,0.026499573391920682,1.3236970617008657,1852.0
0.199,0.35,0.01,2000,0.0,0.0,-0.653808336403743,0.02541425270893487,1.3236970617008657,1852.0
0.2025,0.35,0.01,2000,0.0,0.0,-0.6679535903412571,0.02420529790785811,1.3236970617008657,1852.0
0.20600000000000002,0.35,0.01,2000,0.0,0.0,-0.6759344801432309,0.02357583606580168,1.3236970617008657,1852.0
0.20950000000000002,0.35,0.01,2000,0.0,0.0,-0.6853774789347055,0.02280600125022092,1.3236970617008657,1852.0
0.21300000000000002,0.35,0.01,2000,0.0,0.0,-0.6998451808946474,0.021704086894176206,1.3236970617008657,1852.0
0.21650000000000003,0.35,0.01,2000,0.0,0.0,-0.7100901077443391,0.020951357955807805,1.3236970617008657,1852.0
0.22,0.35,0.01,2000,0.0,0.0,-0.7250565710315617,0.019835046378320058,1.3236970617008657,1852.0
0.01,0.4,0.01,2000,1.0,0.0,0.35106560548270477,0.24263653595593512,1.3350723124715216,1834.0
0.0135,0.4,0.01,2000,1.0,0.0,0.31257024093842484,0.2295510773980333,1.3350723124715216,1834.0
0.017,0.4,0.01,2000,1.0,0.0,0.28695367530418825,0.22094772490312428,1.3350723124715216,1834.0
0.0205,0.4,0.01,2000,1.0,0.0,0.2616068114932175,0.2125113206348997,1.3350723124715216,1834.0
0.024,0.4,0.01,2000,1.0,0.0,0.22802703565379226,0.20149176701265134,1.3350723124715216,1834.0
0.027500000000000004,0.4,0.01,2000,1.0,0.0,0.20992383752610877,0.19560479558992436,1.3350723124715216,1834.0
0.031,0.4,0.01,2000,1.0,0.0,0.1924046831726988,0.18997496102615732,1.3350723124715216,1834.0
0.0345,0.4,0.01,2000,1.0,0.0,0.15494243855488019,0.1781944794776811,1.3350723124715216,1834.0
0.038,0.4,0.01,2000,0.9875,0.0,0.13323471143926396,0.17156045789565638,1.3350723124715216,1834.0
0.0415,0.4,0.01,2000,1.0,0.0,0.11508367750211339,0.16591640874373823,1.3350723124715216,1834.0
0.045000000000000005,0.4,0.01,2000,0.9625,0.0,0.07851902214052305,0.15516824798904177,1.3350723124715216,1834.0
0.0485,0.4,0.01,2000,0.875,0.0,0.05750168764089556,0.1492044984777825,1.3350723124715216,1834.0
0.052000000000000005,0.4,0.01,2000,0.7,0.0,0.027515418152462556,0.14076337439593173,1.3350723124715216,1834.0
0.0555,0.4,0.01,2000,0.55,0.0,0.009975075375970513,0.13603347709419583,1.3350723124715216,1834.0
0.059000000000000004,0.4,0.01,2000,0.3375,0.0,-0.013798243456096126,0.12962013447279175,1.3350723124715216,1834.0
0.0625,0.4,0.01,2000,0.2,0.0,-0.025062450502255352,0.12658875888364238,1.3350723124715216,1834.0
0.066,0.4,0.01,2000,0.1,0.0,-0.056551554558639805,0.11866114469484712,1.3350723124715216,1834.0
0.0695,0.4,0.01,2000,0.025,0.0,-0.07268140405883676,0.11462397744778637,1.3350723124715216,1834.0
0.073,0.4,0.01,2000,0.0125,0.0,-0.09893766269673598,0.10842742687891471,1.3350723124715216,1834.0
0.0765,0.4,0.01,2000,0.0,0.0,-0.1175618834673851,0.10409699669573702,1.3350723124715216,1834.0
0.08,0.4,0.01,2000,0.0,0.0,-0.13531150780678755,0.10013446653978808,1.3350723124715216,1834.0
0.08349999999999999,0.4,0.01,2000,0.0,0.0,-0.15953547387618308,0.09479384005306028,1.3350723124715216,1834.0
0.087,0.4,0.01,2000,0.0,0.0,-0.16848847813802922,0.09290167492963715,1.3350723124715216,1834.0
0.0905,0.4,0.01,2000,0.0,0.0,-0.18669152694354807,0.08907229478098319,1.3350723124715216,1834.0
0.094,0.4,0.01,2000,0.0,0.0,-0.21545964128819647,0.08335749234049475,1.3350723124715216,1834.0
0.0975,0.4,0.01,2000,0.0,0.0,-0.22411543532889353,0.08156803257013337,1.3350723124715216,1834.0
0.10099999999999999,0.4,0.01,2000,0.0,0.0,-0.2453263806863383,0.07756515279008731,1.3350723124715216,1834.0
0.1045,0.4,0.01,2000,0.0,0.0,-0.26536940550668286,0.07384949712852862,1.3350723124715216,1834.0
0.108,0.4,0.01,2000,0.0,0.0,-0.2871414858387423,0.070090296948037,1.3350723124715216,1834.0
0.1115,0.4,0.01,2000,0.0,0.0,-0.30314826822183516,0.06732992154214659,1.3350723124715216,1834.0
0.11499999999999999,0.4,0.01,2000,0.0,0.0,-0.3152752382784971,0.06535966144678744,1.3350723124715216,1834.0
0.1185,0.4,0.01,2000,0.0,0.0,-0.3371402148503951,0.06177841235188255,1.3350723124715216,1834.0
0.122,0.4,0.01,2000,0.0,0.0,-0.3524575062708304,0.05940603012867267,1.3350723124715216,1834.0
0.1255,0.4,0.01,2000,0.0,0.0,-0.36071991337890363,0.058147751640764446,1.3350723124715216,1834.0
0.129,0.4,0.01,2000,0.0,0.0,-0.3916028100116402,0.05364520603153015,1.3350723124715216,1834.0
0.1325,0.4,0.01,2000,0.0,0.0,-0.40663262181386994,0.05147029157382248,1.3350723124715216,1834.0
0.136,0.4,0.01,2000,0.0,0.0,-0.4189899484642403,0.04978963616540147,1.3350723124715216,1834.0
0.1395,0.4,0.01,2000,0.0,0.0,-0.4361097278700897,0.047521540559391985,1.3350723124715216,1834.0
0.14300000000000002,0.4,0.01,2000,0.0,0.0,-0.4452971919441202,0.046298605099225544,1.3350723124715216,1834.0
0.14650000000000002,0.4,0.01,2000,0.0,0.0,-0.46930695835420755,0.04336815169954456,1.3350723124715216,1834.0
0.15000000000000002,0.4,0.01,2000,0.0,0.0,-0.4804668895751053,0.04201880469768291,1.3350723124715216,1834.0
0.15350000000000003,0.4,0.01,2000,0.0,0.0,-0.49166990798912974,0.0406567693675612,1.3350723124715216,1834.0
0.157,0.4,0.01,2000,0.0,0.0,-0.4987288348466759,0.03985892097221997,1.3350723124715216,1834.0
0.1605,0.4,0.01,2000,0.0,0.0,-0.5230089562017969,0.03717200886086843,1.3350723124715216,1834.0
0.164,0.4,0.01,2000,0.0,0.0,-0.5289759932946101,0.03651594518380368,1.3350723124715216,1834.0
0.1675,0.4,0.01,2000,0.0,0.0,-0.5442320441298655,0.03494192434032858,1.3350723124715216,1834.0
0.171,0.4,0.01,2000,0.0,0.0,-0.5623507967785402,0.03304220420929184,1.3350723124715216,1834.0
0.17450000000000002,0.4,0.01,2000,0.0,0.0,-0.5709810201489561,0.032193031075944775,1.3350723124715216,1834.0
0.17800000000000002,0.4,0.01,2000,0.0,0.0,-0.5868486517721714,0.030648603347984395,1.3350723124715216,1834.0
0.18150000000000002,0.4,0.01,2000,0.0,0.0,-0.5977837376566602,0.029629356150371773,1.3350723124715216,1834.0
0.18500000000000003,0.4,0.01,2000,0.0,0.0,-0.6114955716388559,0.028374435691380262,1.3350723124715216,1834.0
0.1885,0.4,0.01,2000,0.0,0.0,-0.618711100808948,0.02773554831093219,1.3350723124715216,1834.0
0.192,0.4,0.01,2000,0.0,0.0,-0.6370647487523502,0.026174156999279396,1.3350723124715216,1834.0
0.1955,0.4,0.01,2000,0.0,0.0,-0.6505621891831537,0.024988415170384685,1.3350723124715216,1834.0
0.199,0.4,0.01,2000,0.0,0.0,-0.6594132612271001,0.02427183392799696,1.3350723124715216,1834.0
0.2025,0.4,0.01,2000,0.0,0.0,-0.6762826673176351,0.02291757964247102,1.3350723124715216,1834.0
0.20600000000000002,0.4,0.01,2000,0.0,0.0,-0.6918613418181341,0.021755679116023652,1.3350723124715216,1834.0
0.20950000000000002,0.4,0.01,2000,0.0,0.0,-0.6972740724445078,0.021351976964840324,1.3350723124715216,1834.0
0.21300000000000002,0.4,0.01,2000,0.0,0.0,-0.7099528602929538,0.020406342446583278,1.3350723124715216,1834.0
0.21650000000000003,0.4,0.01,2000,0.0,0.0,-0.7186615863644505,0.019779144386040195,1.3350723124715216,1834.0
0.22,0.4,0.01,2000,0.0,0.0,-0.7249551762235177,0.019356183688006245,1.3350723124715216,1834.0
0.01,0.05,0.02,2000,1.0,0.0,0.42695165541614133,0.3068222986955044,1.2715542521212733,1938.0
0.0135,0.05,0.02,2000,1.0,0.0,0.3967762568761187,0.2956144346513213,1.2715542521212733,1938.0
0.017,0.05,0.02,2000,1.0,0.0,0.36964316923655566,0.28557404342542575,1.2715542521212733,1938.0
0.0205,0.05,0.02,2000,1.0,0.0,0.3301916350772618,0.27091823856583974,1.2715542521212733,1938.0
0.024,0.05,0.02,2000,1.0,0.0,0.3008927847674803,0.2600939310198316,1.2715542521212733,1938.0
0.027500000000000004,0.05,0.02,2000,1.0,0.0,0.2736967953623825,0.2501081893186393,1.2715542521212733,1938.0
0.031,0.05,0.02,2000,1.0,0.0,0.25328344853747875,0.24266890286515258,1.2715542521212733,1938.0
0.0345,0.05,0.02,2000,1.0,0.0,0.2260114974523389,0.23277980462318792,1.2715542521212733,1938.0
0.038,0.05,0.02,2000,1.0,0.0,0.19141941950360278,0.22039953949613778,1.2715542521212733,1938.0
0.0415,0.05,0.02,2000,1.0,0.0,0.1707483690697203,0.21311963806196563,1.2715542521212733,1938.0
0.045000000000000005,0.05,0.02,2000,1.0,0.0,0.14466047929510556,0.20406087842677997,1.2715542521212733,1938.0
0.0485,0.05,0.02,2000,1.0,0.0,0.11098753303903279,0.19260087442464607,1.2715542521212733,1938.0
0.052000000000000005,0.05,0.02,2000,1.0,0.0,0.09605142922663717,0.18753257686709174,1.2715542521212733,1938.0
0.0555,0.05,0.02,2000,0.9375,0.0,0.07111856963444851,0.17938967743805337,1.2715542521212733,1938.0
0.059000000000000004,0.05,0.02,2000,0.825,0.0,0.04261940976477438,0.17021985926985678,1.2715542521212733,1938.0
0.0625,0.05,0.02,2000,0.675,0.0,0.022783108119834295,0.1639538688206057,1.2715542521212733,1938.0
0.066,0.05,0.02,2000,0.4625,0.0,-3.2660244763065e-05,0.15698322770180204,1.2715542521212733,1938.0
0.0695,0.05,0.02,2000,0.3875,0.0,-0.013178905644790514,0.15305670574632252,1.2715542521212733,1938.0
0.073,0.05,0.02,2000,0.175,0.0,-0.04333196803120254,0.14407901514087137,1.2715542521212733,1938.0
0.0765,0.05,0.02,2000,0.05,0.0,-0.07731721909151541,0.13446015671752737,1.2715542521212733,1938.0
0.08,0.05,0.02,2000,0.0375,0.0,-0.08657239380503415,0.13194348891092827,1.2715542521212733,1938.0
0.08349999999999999,0.05,0.02,2000,0.0125,0.0,-0.09985430411185553,0.12828310274244123,1.2715542521212733,1938.0
0.087,0.05,0.02,2000,0.0125,0.0,-0.13178602863725475,0.11992604032609355,1.2715542521212733,1938.0
0.0905,0.05,0.02,2000,0.0,0.0,-0.15537496256887878,0.11379515041520105,1.2715542521212733,1938.0
0.094,0.05,0.02,2000,0.0,0.0,-0.16916639870924924,0.11039715414949121,1.2715542521212733,1938.0
