drift,attack,eta,p_qber_only,p_finite_key_margin,p_uvif_no_resource,p_full_uvif,qber_obs_mean,finite_key_margin_mean,uvif_score_no_resource_mean,uvif_score_full_mean,resource_force_mean
0.03,0.1,0.11499999999999999,0.0,0.0,0.0,0.0,0.1573445732349842,-0.32290776637814317,0.13563585226071317,0.133935335726252,0.026518767372607277
0.03,0.1,0.1185,0.0,0.0,0.0,0.0,0.16040463645943098,-0.3375452386952192,0.13104820941563325,0.12939682187666007,0.026518767372607277
0.03,0.1,0.122,0.0,0.0,0.0,0.0,0.1642581664910432,-0.3558530130198557,0.12539137988496968,0.12380093105024986,0.026518767372607277
0.03,0.1,0.1255,0.0,0.0,0.0,0.0,0.1674425711275026,-0.37066115640768105,0.12096102849093673,0.11941917488924966,0.026518767372607277
0.03,0.1,0.129,0.0,0.0,0.0,0.0,0.17097471022128555,-0.38690860836181895,0.11619276448055306,0.11470367317576709,0.026518767372607277
0.03,0.1,0.1325,0.0,0.0,0.0,0.0,0.17467755532139095,-0.40360088030274,0.11144919940498126,0.11001340799747628,0.026518767372607277
0.03,0.1,0.136,0.0,0.0,0.0,0.0,0.17827291886195998,-0.4196298688314398,0.10698725716470703,0.10560199386463542,0.026518767372607277
0.03,0.1,0.1395,0.0,0.0,0.0,0.0,0.18227608008429924,-0.43709288718078426,0.10228140338818426,0.10095024036497026,0.026518767372607277
0.03,0.1,0.14300000000000002,0.0,0.0,0.0,0.0,0.18531717597471023,-0.45016758817372154,0.09884405239292135,0.09755276749814133,0.026518767372607277
0.03,0.1,0.14650000000000002,0.0,0.0,0.0,0.0,0.18892096944151737,-0.46549106315623134,0.09489896544471878,0.0936537672192168,0.026518767372607277
0.03,0.1,0.15000000000000002,0.0,0.0,0.0,0.0,0.19149420442571127,-0.47618302825183756,0.092233503326601,0.09101985987972147,0.026518767372607277
0.03,0.1,0.15350000000000003,0.0,0.0,0.0,0.0,0.1957154899894626,-0.49357627546586835,0.08797739885723412,0.08681437204738122,0.026518767372607277
0.03,0.1,0.157,0.0,0.0,0.0,0.0,0.1993256059009484,-0.5081616944089694,0.0845140611457038,0.08339264986711434,0.026518767372607277
0.03,0.1,0.1605,0.0,0.0,0.0,0.0,0.20291886195995787,-0.5225100263063771,0.08118193879550845,0.0801008010018475,0.026518767372607277
0.03,0.1,0.164,0.0,0.0,0.0,0.0,0.20581875658587986,-0.5338731171480481,0.07861379637452182,0.07756397700100454,0.026518767372607277
0.03,0.1,0.1675,0.0,0.0,0.0,0.0,0.21034351949420443,-0.5512735811244073,0.07479786854347538,0.0737949739221561,0.026518767372607277
0.03,0.1,0.171,0.0,0.0,0.0,0.0,0.21249947312961012,-0.5595004679760335,0.07302190303871656,0.07204092093385746,0.026518767372607277
0.03,0.1,0.17450000000000002,0.0,0.0,0.0,0.0,0.21664488935721812,-0.5750362614416428,0.06975853799186854,0.06881812162142804,0.026518767372607277
0.03,0.1,0.17800000000000002,0.0,0.0,0.0,0.0,0.21944573234984194,-0.5853162119994255,0.06766032322965297,0.0667461968231996,0.026518767372607277
0.03,0.1,0.18150000000000002,0.0,0.0,0.0,0.0,0.2233540569020021,-0.5995283132661289,0.06481287492583811,0.06393455026517528,0.026518767372607277
0.03,0.1,0.18500000000000003,0.0,0.0,0.0,0.0,0.22750790305584825,-0.6142940752366229,0.06194899050332223,0.06110695816317047,0.026518767372607277
0.03,0.1,0.1885,0.0,0.0,0.0,0.0,0.23010326659641728,-0.6234174823680249,0.06021106408221015,0.05939113295505716,0.026518767372607277
0.03,0.1,0.192,0.0,0.0,0.0,0.0,0.23469125395152793,-0.6392414145768107,0.05728260668299735,0.05650014839095251,0.026518767372607277
0.03,0.1,0.1955,0.0,0.0,0.0,0.0,0.23718440463645943,-0.6476803249713973,0.05575963937318431,0.054996778062431424,0.026518767372607277
0.03,0.1,0.199,0.0,0.0,0.0,0.0,0.24153108535300316,-0.6622192705964486,0.05318839071428747,0.05245872488969343,0.026518767372607277
0.03,0.1,0.2025,0.0,0.0,0.0,0.0,0.2446585879873551,-0.6724421067421056,0.051433538808052424,0.0507266713660336,0.026518767372607277
0.03,0.1,0.20600000000000002,0.0,0.0,0.0,0.0,0.24728451001053742,-0.6809530917678468,0.04999269376387021,0.049304583819251804,0.026518767372607277
0.03,0.1,0.20950000000000002,0.0,0.0,0.0,0.0,0.25159536354056905,-0.6946108354157643,0.04774897800629906,0.04709024049434948,0.026518767372607277
0.03,0.1,0.21300000000000002,0.0,0.0,0.0,0.0,0.25537197049525817,-0.7064235880253881,0.04584510960017261,0.04521136766148614,0.026518767372607277
0.03,0.1,0.21650000000000003,0.0,0.0,0.0,0.0,0.2586786090621707,-0.7165276509453484,0.044262348817422525,0.04364949304561639,0.026518767372607277
0.03,0.1,0.22,0.0,0.0,0.0,0.0,0.2624467860906217,-0.7278759200487862,0.04252027679382674,0.041930477778011614,0.026518767372607277
0.03,0.15,0.01,1.0,1.0,0.0,0.0,0.05459042553191489,0.3216436059009296,0.4066365024750228,0.402474702145515,0.0314212462587935
0.03,0.15,0.0135,1.0,1.0,0.0,0.0,0.05879468085106383,0.2875994579751732,0.39085732089417347,0.3867524265686997,0.0314212462587935
0.03,0.15,0.017,1.0,1.0,0.0,0.0,0.061690425531914894,0.26458020009430244,0.3801379866514856,0.3760756212547406,0.0314212462587935
0.03,0.15,0.0205,1.0,1.0,0.0,0.0,0.06548617021276595,0.2351121524801182,0.3663133413364552,0.3623123210040379,0.0314212462587935
0.03,0.15,0.024,1.0,1.0,0.0,0.0,0.06922553191489361,0.20678277390150637,0.35296766084365805,0.3490324134636025,0.0314212462587935
0.03,0.15,0.027500000000000004,1.0,1.0,0.0,0.0,0.0726404255319149,0.18141840902653106,0.34101463638231566,0.33714308613961746,0.0314212462587935
0.03,0.15,0.031,1.0,1.0,0.0,0.0,0.07538404255319149,0.16142658670833585,0.3315963033287638,0.32777860668393394,0.0314212462587935
0.03,0.15,0.0345,1.0,1.0,0.0,0.0,0.07916063829787234,0.13436862263931187,0.3188926933306667,0.31515200655916464,0.0314212462587935
0.03,0.15,0.038,1.0,1.0,0.0,0.0,0.0825127659574468,0.110897131425325,0.30791591585745826,0.3042468812154717,0.0314212462587935
0.03,0.15,0.0415,1.0,1.0,0.0,0.0,0.08593404255319148,0.08734345800176095,0.2969717742387704,0.2933779089338327,0.0314212462587935
0.03,0.15,0.045000000000000005,1.0,1.0,0.0,0.0,0.0900755319148936,0.0594073945427695,0.2841088478152461,0.28060858386839643,0.0314212462587935
0.03,0.15,0.0485,1.0,0.95,0.0,0.0,0.09321489361702127,0.038662882976624846,0.27465854258311434,0.27123088667532824,0.0314212462587935
0.03,0.15,0.052000000000000005,1.0,0.79,0.0,0.0,0.09697446808510639,0.014178910079431244,0.2636195292320426,0.26027982114878895,0.0314212462587935
0.03,0.15,0.0555,1.0,0.27,0.0,0.0,0.10087234042553192,-0.010662177516422152,0.25257846918933713,0.24933133336442345,0.0314212462587935
0.03,0.15,0.059000000000000004,0.99,0.08,0.0,0.0,0.10369787234042553,-0.02838677561396901,0.2448037936946299,0.2416241528179368,0.0314212462587935
0.03,0.15,0.0625,0.83,0.0,0.0,0.0,0.1072404255319149,-0.050210391932867304,0.23537556635799564,0.23228092816664653,0.0314212462587935
0.03,0.15,0.066,0.41,0.0,0.0,0.0,0.1107031914893617,-0.07126574432928036,0.22640508707917142,0.22339347334376985,0.0314212462587935
0.03,0.15,0.0695,0.06,0.0,0.0,0.0,0.11457127659574468,-0.09425827692699426,0.2168122065956735,0.2138932089170779,0.0314212462587935
0.03,0.15,0.073,0.0,0.0,0.0,0.0,0.11751170212765957,-0.11151565391638239,0.2097222765685899,0.20687330418495553,0.0314212462587935
0.03,0.15,0.0765,0.0,0.0,0.0,0.0,0.12226170212765958,-0.13882652813960536,0.19875397538758915,0.19601711298365695,0.0314212462587935
0.03,0.15,0.08,0.0,0.0,0.0,0.0,0.12453297872340424,-0.15165348008693674,0.19371018059878442,0.19102633509332143,0.0314212462587935
0.03,0.15,0.08349999999999999,0.0,0.0,0.0,0.0,0.12847978723404255,-0.173677812470043,0.1851994924767488,0.18260670391419012,0.0314212462587935
0.03,0.15,0.087,0.0,0.0,0.0,0.0,0.131581914893617,-0.19069948812763676,0.17875923162487034,0.17623703898048926,0.0314212462587935
0.03,0.15,0.0905,0.0,0.0,0.0,0.0,0.13525531914893618,-0.21052092077763404,0.17142960491765818,0.16898959696106983,0.0314212462587935
0.03,0.15,0.094,0.0,0.0,0.0,0.0,0.13958936170212766,-0.23347603091638638,0.16316243169819458,0.16081731689899736,0.0314212462587935
0.03,0.15,0.0975,0.0,0.0,0.0,0.0,0.14216808510638299,-0.2469584365895416,0.15840153012068095,0.15611191812557368,0.0314212462587935
0.03,0.15,0.10099999999999999,0.0,0.0,0.0,0.0,0.1462914893617021,-0.26813052858273445,0.1511139211237065,0.14891105109994981,0.0314212462587935
0.03,0.15,0.1045,0.0,0.0,0.0,0.0,0.1494563829787234,-0.2841053391083662,0.1457568208993189,0.14361889051297916,0.0314212462587935
0.03,0.15,0.108,0.0,0.0,0.0,0.0,0.15314148936170213,-0.3024318368634729,0.1397520403681369,0.13768801002665382,0.0314212462587935
0.03,0.15,0.1115,0.0,0.0,0.0,0.0,0.15605744680851064,-0.3167681261761486,0.13514894469700997,0.13314220457550208,0.0314212462587935
0.03,0.15,0.11499999999999999,0.0,0.0,0.0,0.0,0.15958404255319147,-0.3337950457111456,0.12982392088459385,0.12788458082899484,0.0314212462587935
0.03,0.15,0.1185,0.0,0.0,0.0,0.0,0.16343510638297873,-0.3520854484501866,0.12425684734490083,0.12238900197996562,0.0314212462587935
0.03,0.15,0.122,0.0,0.0,0.0,0.0,0.16781702127659576,-0.372561113480965,0.1181900839185655,0.1164011990448307,0.0314212462587935
0.03,0.15,0.1255,0.0,0.0,0.0,0.0,0.17025851063829786,-0.38377116313508886,0.1149612675131285,0.11321498847659311,0.0314212462587935
0.03,0.15,0.129,0.0,0.0,0.0,0.0,0.17376170212765957,-0.3996513180965209,0.110483657314222,0.10879703048831516,0.0314212462587935
0.03,0.15,0.1325,0.0,0.0,0.0,0.0,0.17763617021276595,-0.4169290119381198,0.10574282680374195,0.10412009944031063,0.0314212462587935
0.03,0.15,0.136,0.0,0.0,0.0,0.0,0.18113085106382978,-0.4322549142446958,0.10165128695120468,0.10008432916516216,0.0314212462587935
0.03,0.15,0.1395,0.0,0.0,0.0,0.0,0.18526170212765958,-0.4500773383956948,0.09701897339123926,0.0955158052875765,0.0314212462587935
0.03,0.15,0.14300000000000002,0.0,0.0,0.0,0.0,0.18751595744680852,-0.4596468171827279,0.09459780774518058,0.09312830735962559,0.0314212462587935
0.03,0.15,0.14650000000000002,0.0,0.0,0.0,0.0,0.1918521276595745,-0.47781625419205964,0.0901015603665389,0.08869505225871109,0.0314212462587935
0.03,0.15,0.15000000000000002,0.0,0.0,0.0,0.0,0.19445106382978725,-0.4885811257784074,0.08749224027770224,0.0861225209402907,0.0314212462587935
0.03,0.15,0.15350000000000003,0.0,0.0,0.0,0.0,0.19831914893617023,-0.5042867460041242,0.08380187008516371,0.08248472914457577,0.0314212462587935
0.03,0.15,0.157,0.0,0.0,0.0,0.0,0.20222021276595745,-0.5198889440632025,0.08022823934294177,0.07896239339771832,0.0314212462587935
0.03,0.15,0.1605,0.0,0.0,0.0,0.0,0.20576382978723406,-0.5338084855904717,0.0771287126152277,0.07590773001906304,0.0314212462587935
0.03,0.15,0.164,0.0,0.0,0.0,0.0,0.20857021276595744,-0.5446735199161813,0.07476555481920177,0.07357899947953825,0.0314212462587935
0.03,0.15,0.1675,0.0,0.0,0.0,0.0,0.21225851063829787,-0.5587035362857907,0.07179596650326422,0.07065298739096723,0.0314212462587935
0.03,0.15,0.171,0.0,0.0,0.0,0.0,0.2157627659574468,-0.5718557403009954,0.06907474697514553,0.06797191238066876,0.0314212462587935
0.03,0.15,0.17450000000000002,0.0,0.0,0.0,0.0,0.21934042553191488,-0.5850680669448977,0.06640825160172448,0.06534499482681956,0.0314212462587935
0.03,0.15,0.17800000000000002,0.0,0.0,0.0,0.0,0.2231595744680851,-0.5989811463119394,0.06366323146639899,0.06264092553488677,0.0314212462587935
0.03,0.15,0.18150000000000002,0.0,0.0,0.0,0.0,0.22685851063829787,-0.6121489941558016,0.06115066077063072,0.060166133485744185,0.0314212462587935
0.03,0.15,0.18500000000000003,0.0,0.0,0.0,0.0,0.22956702127659576,-0.6217033119454438,0.059357977919887166,0.058400486690912363,0.0314212462587935
0.03,0.15,0.1885,0.0,0.0,0.0,0.0,0.2327872340425532,-0.632817014361431,0.05733218105755251,0.05640544655684891,0.0314212462587935
0.03,0.15,0.192,0.0,0.0,0.0,0.0,0.23616276595744679,-0.6444173576598586,0.055240797748415324,0.054345856897132956,0.0314212462587935
0.03,0.15,0.1955,0.0,0.0,0.0,0.0,0.23998617021276594,-0.657203781701498,0.053015567905405125,0.052154717886750385,0.0314212462587935
0.03,0.15,0.199,0.0,0.0,0.0,0.0,0.24405000000000002,-0.6705886978379091,0.050739497705575086,0.04991365632424217,0.0314212462587935
0.03,0.15,0.2025,0.0,0.0,0.0,0.0,0.2480531914893617,-0.6835772861975867,0.048583486603299024,0.04779093338827111,0.0314212462587935
0.03,0.15,0.20600000000000002,0.0,0.0,0.0,0.0,0.25157340425531916,-0.6946619843816051,0.04680604554376499,0.04604112851367805,0.0314212462587935
0.03,0.15,0.20950000000000002,0.0,0.0,0.0,0.0,0.2544872340425532,-0.7037862566565256,0.04536118882403251,0.044618764195743274,0.0314212462587935
0.03,0.15,0.21300000000000002,0.0,0.0,0.0,0.0,0.2576287234042553,-0.7134691602397073,0.0438588419802584,0.043139885653382976,0.0314212462587935
0.03,0.15,0.21650000000000003,0.0,0.0,0.0,0.0,0.2614042553191489,-0.7248909419197751,0.04212897365251964,0.04143714300930467,0.0314212462587935
0.03,0.15,0.22,0.0,0.0,0.0,0.0,0.2645925531914894,-0.7343703089354231,0.04072421094660073,0.0400544825906274,0.0314212462587935
0.03,0.2,0.01,1.0,1.0,0.0,0.0,0.057685284640171856,0.29633453664842824,0.3899330039875475,0.38518347394614333,0.03639464301430251
0.03,0.2,0.0135,1.0,1.0,0.0,0.0,0.06139419978517723,0.26678642279733017,0.376238226523049,0.37155384195081465,0.03639464301430251
0.03,0.2,0.017,1.0,1.0,0.0,0.0,0.06398066595059076,0.24661451052801675,0.3668250837362196,0.3621900287183311,0.03639464301430251
0.03,0.2,0.0205,1.0,1.0,0.0,0.0,0.06826208378088078,0.21389692745149985,0.35153048102858675,0.346982787632988,0.03639464301430251
0.03,0.2,0.024,1.0,1.0,0.0,0.0,0.07206015037593985,0.18557145442142875,0.33826658984750746,0.33380215665726504,0.03639464301430251
0.03,0.2,0.027500000000000004,1.0,1.0,0.0,0.0,0.07553168635875403,0.16020122667939363,0.32640431953298005,0.322019966719346,0.03639464301430251
0.03,0.2,0.031,1.0,1.0,0.0,0.0,0.07892910848549946,0.13592804692016539,0.3150824361009349,0.3107804963133987,0.03639464301430251
0.03,0.2,0.0345,1.0,1.0,0.0,0.0,0.0819860365198711,0.11439135290432707,0.3050902233395044,0.3008642738592319,0.03639464301430251
0.03,0.2,0.038,1.0,1.0,0.0,0.0,0.08563157894736842,0.08927560323183074,0.2935068848938931,0.2893750269618213,0.03639464301430251
0.03,0.2,0.0415,1.0,1.0,0.0,0.0,0.08900322234156821,0.06644872645024803,0.2830733123830362,0.27903038113325335,0.03639464301430251
0.03,0.2,0.045000000000000005,1.0,1.0,0.0,0.0,0.09249409237379162,0.04319493136543218,0.27254025861617603,0.26859098970669365,0.03639464301430251
0.03,0.2,0.0485,1.0,0.85,0.0,0.0,0.09620730397422127,0.019010075013114643,0.261723007969189,0.25787537279069567,0.03639464301430251
0.03,0.2,0.052000000000000005,1.0,0.51,0.0,0.0,0.0991922663802363,-0.00017423561712895025,0.2532375947611679,0.24947219660423134,0.03639464301430251
0.03,0.2,0.0555,0.99,0.13,0.0,0.0,0.1029484425349087,-0.02385566292495031,0.2429115941162345,0.23925056544189413,0.03639464301430251
0.03,0.2,0.059000000000000004,0.85,0.01,0.0,0.0,0.10661976369495166,-0.04656174855607885,0.23317321197297844,0.22961459420649405,0.03639464301430251
0.03,0.2,0.0625,0.48,0.0,0.0,0.0,0.11044468313641247,-0.06982661904222089,0.22336592945276287,0.2199138425049998,0.03639464301430251
0.03,0.2,0.066,0.17,0.0,0.0,0.0,0.11365843179377015,-0.08898998381141389,0.21543740557208724,0.21207464021818542,0.03639464301430251
0.03,0.2,0.0695,0.01,0.0,0.0,0.0,0.11722556390977443,-0.10998848017746515,0.2068877155708735,0.20362343991235313,0.03639464301430251
0.03,0.2,0.073,0.0,0.0,0.0,0.0,0.12067239527389903,-0.12992618393677252,0.1989332371145286,0.19576330513207588,0.03639464301430251
0.03,0.2,0.0765,0.0,0.0,0.0,0.0,0.12413319011815252,-0.14955768291983929,0.19126926728634308,0.18819304074031237,0.03639464301430251
0.03,0.2,0.08,0.0,0.0,0.0,0.0,0.12790440386680987,-0.17058003341330644,0.18324478120858237,0.18026914587909354,0.03639464301430251
0.03,0.2,0.08349999999999999,0.0,0.0,0.0,0.0,0.1313404940923738,-0.18950048081801946,0.17616410505187993,0.17327877614085468,0.03639464301430251
0.03,0.2,0.087,0.0,0.0,0.0,0.0,0.13427497314715361,-0.2053929504368387,0.17033720513414882,0.1675278680388383,0.03639464301430251
0.03,0.2,0.0905,0.0,0.0,0.0,0.0,0.13826208378088078,-0.22661884251674988,0.16274078393779048,0.16003265334032615,0.03639464301430251
0.03,0.2,0.094,0.0,0.0,0.0,0.0,0.1408936627282492,-0.24043184661552985,0.15790138345514293,0.1552588212657733,0.03639464301430251
0.03,0.2,0.0975,0.0,0.0,0.0,0.0,0.14476906552094523,-0.2604722473085721,0.1510347633758216,0.14848682185574724,0.03639464301430251
0.03,0.2,0.10099999999999999,0.0,0.0,0.0,0.0,0.14875187969924814,-0.28069435273630716,0.14429368602578407,0.14184045947987373,0.03639464301430251
0.03,0.2,0.1045,0.0,0.0,0.0,0.0,0.15268958109559613,-0.30035992630621366,0.13791353556251779,0.1355514892470892,0.03639464301430251
0.03,0.2,0.108,0.0,0.0,0.0,0.0,0.15607303974221268,-0.3169490734189247,0.1326808522551557,0.13039490814441507,0.03639464301430251
0.03,0.2,0.1115,0.0,0.0,0.0,0.0,0.15900429645542427,-0.33111980125222396,0.12830831829182401,0.12608677411573602,0.03639464301430251
0.03,0.2,0.11499999999999999,0.0,0.0,0.0,0.0,0.16309774436090227,-0.3506635285055306,0.12241257020455848,0.12027882746761787,0.03639464301430251
0.03,0.2,0.1185,0.0,0.0,0.0,0.0,0.16674973147153596,-0.36772772476245885,0.11743075450980633,0.11537250852405471,0.03639464301430251
0.03,0.2,0.122,0.0,0.0,0.0,0.0,0.1697798066595059,-0.38172064921976534,0.11343066326012156,0.11143359732628796,0.03639464301430251
0.03,0.2,0.1255,0.0,0.0,0.0,0.0,0.17343179377013965,-0.39827032161228987,0.10883834927774355,0.10691249174761279,0.03639464301430251
0.03,0.2,0.129,0.0,0.0,0.0,0.0,0.17782277121374865,-0.4178834041181454,0.10353169111555495,0.10168893867989275,0.03639464301430251
0.03,0.2,0.1325,0.0,0.0,0.0,0.0,0.1805456498388829,-0.42980043042646693,0.10041164526085355,0.09861840964978139,0.03639464301430251
0.03,0.2,0.136,0.0,0.0,0.0,0.0,0.18369495166487648,-0.4434833781058584,0.09687881933579699,0.09514190061227229,0.03639464301430251
0.03,0.2,0.1395,0.0,0.0,0.0,0.0,0.18772287862513426,-0.46065836801918914,0.0925775415220773,0.09090997557644209,0.03639464301430251
0.03,0.2,0.14300000000000002,0.0,0.0,0.0,0.0,0.1905059076262084,-0.4723711189381017,0.08971189858875465,0.08809088173877377,0.03639464301430251
0.03,0.2,0.14650000000000002,0.0,0.0,0.0,0.0,0.19370569280343716,-0.48562261100019116,0.08654727748691637,0.08497811891903179,0.03639464301430251
0.03,0.2,0.15000000000000002,0.0,0.0,0.0,0.0,0.1982857142857143,-0.5042594958301574,0.08222825363124281,0.08073049516566363,0.03639464301430251
0.03,0.2,0.15350000000000003,0.0,0.0,0.0,0.0,0.20069387755102042,-0.5139163049426672,0.08004494432399543,0.07858354476087821,0.03639464301430251
0.03,0.2,0.157,0.0,0.0,0.0,0.0,0.20453061224489796,-0.5290994726441771,0.0766864223926599,0.07528128557297702,0.03639464301430251
0.03,0.2,0.1605,0.0,0.0,0.0,0.0,0.20768313641245972,-0.5413565606340491,0.07404917730663131,0.07268856371279349,0.03639464301430251
0.03,0.2,0.164,0.0,0.0,0.0,0.0,0.21163157894736842,-0.5564720957058362,0.07087739527769181,0.06957067868260597,0.03639464301430251
0.03,0.2,0.1675,0.0,0.0,0.0,0.0,0.21497099892588614,-0.569052105529281,0.06830739489291637,0.067044626784729,0.03639464301430251
0.03,0.2,0.171,0.0,0.0,0.0,0.0,0.2182234156820623,-0.5811507136265699,0.06588814984926429,0.06466695642888858,0.03639464301430251
0.03,0.2,0.17450000000000002,0.0,0.0,0.0,0.0,0.2213329752953813,-0.5924582588519375,0.06369730738590267,0.06251406550225685,0.03639464301430251
0.03,0.2,0.17800000000000002,0.0,0.0,0.0,0.0,0.22576799140708914,-0.6084298038827691,0.0606567858242638,0.05952638524395109,0.03639464301430251
0.03,0.2,0.18150000000000002,0.0,0.0,0.0,0.0,0.22992481203007517,-0.6230959888889405,0.057953433937257326,0.0568703348977384,0.03639464301430251
0.03,0.2,0.18500000000000003,0.0,0.0,0.0,0.0,0.2327013963480129,-0.632659483231703,0.056245769692919285,0.05519276381537419,0.03639464301430251
0.03,0.2,0.1885,0.0,0.0,0.0,0.0,0.23656605800214822,-0.6458876735296174,0.053915461450922894,0.052903593190625334,0.03639464301430251
0.03,0.2,0.192,0.0,0.0,0.0,0.0,0.23962943071965628,-0.6561585079778409,0.05215842208836332,0.05117775309472893,0.03639464301430251
0.03,0.2,0.1955,0.0,0.0,0.0,0.0,0.2427175080558539,-0.6663579401417017,0.05044843135387791,0.049498238836330595,0.03639464301430251
0.03,0.2,0.199,0.0,0.0,0.0,0.0,0.24634908700322236,-0.6782163608161078,0.04849879589458626,0.047583454717033374,0.03639464301430251
0.03,0.2,0.2025,0.0,0.0,0.0,0.0,0.25050375939849623,-0.6914177374110604,0.046399785538867755,0.045522206084102027,0.03639464301430251
0.03,0.2,0.20600000000000002,0.0,0.0,0.0,0.0,0.25379484425349086,-0.701772354228508,0.044780504588519864,0.04393211806996615,0.03639464301430251
0.03,0.2,0.20950000000000002,0.0,0.0,0.0,0.0,0.2568259935553169,-0.7111500548102765,0.0433464887324439,0.042524050242855986,0.03639464301430251
0.03,0.2,0.21300000000000002,0.0,0.0,0.0,0.0,0.26094414607948446,-0.7236268009432064,0.0414883748559101,0.04069969977057799,0.03639464301430251
0.03,0.2,0.21650000000000003,0.0,0.0,0.0,0.0,0.2638936627282492,-0.7324140194881359,0.04020679798459777,0.03944148357951194,0.03639464301430251
0.03,0.2,0.22,0.0,0.0,0.0,0.0,0.26858431793770143,-0.7461719128695615,0.03824506580436329,0.03751561351893417,0.03639464301430251
0.03,0.25,0.01,1.0,1.0,0.0,0.0,0.06026789587852495,0.2755516148845244,0.3753848448205652,0.3700577655875002,0.041440684091783364
0.03,0.25,0.0135,1.0,1.0,0.0,0.0,0.06378524945770066,0.24800275648066625,0.3626144345305405,0.3573651775844196,0.041440684091783364
0.03,0.25,0.017,1.0,1.0,0.0,0.0,0.06736008676789589,0.22057772152292243,0.3498782448121259,0.34471345874268605,0.041440684091783364
0.03,0.25,0.0205,1.0,1.0,0.0,0.0,0.07069522776572669,0.19558218494779175,0.3382390847512467,0.333158617155946,0.041440684091783364
0.03,0.25,0.024,1.0,1.0,0.0,0.0,0.07456941431670282,0.16709262697861457,0.32500587113254825,0.32002788231145624,0.041440684091783364
0.03,0.25,0.027500000000000004,1.0,1.0,0.0,0.0,0.07774620390455532,0.14417386694722917,0.3143924532972699,0.30950200469467376,0.041440684091783364
0.03,0.25,0.031,1.0,1.0,0.0,0.0,0.08105422993492407,0.12079835754636377,0.30360900787366385,0.2988133868659401,0.041440684091783364
0.03,0.25,0.0345,1.0,1.0,0.0,0.0,0.08515835140997831,0.09239053797670536,0.29060531594069094,0.28593105946668984,0.041440684091783364
0.03,0.25,0.038,1.0,1.0,0.0,0.0,0.08881453362255964,0.06758724051789543,0.2793547531690945,0.2747913683447132,0.041440684091783364
0.03,0.25,0.0415,1.0,0.99,0.0,0.0,0.09181670281995662,0.047566469420457544,0.27036100491966425,0.26589019158577815,0.041440684091783364
0.03,0.25,0.045000000000000005,1.0,0.84,0.0,0.0,0.09602494577006508,0.020024077664264034,0.2581404051145718,0.2538011681140098,0.041440684091783364
0.03,0.25,0.0485,1.0,0.57,0.0,0.0,0.09846203904555315,0.004374766213484557,0.25127967839117893,0.2470175733515341,0.041440684091783364
0.03,0.25,0.052000000000000005,1.0,0.23,0.0,0.0,0.10227006507592191,-0.01969073019907269,0.24087560121611273,0.2367344965955687,0.041440684091783364
0.03,0.25,0.0555,0.9,0.01,0.0,0.0,0.10607483731019522,-0.04336730834915353,0.2307936283167903,0.2267735186225758,0.041440684091783364
0.03,0.25,0.059000000000000004,0.54,0.0,0.0,0.0,0.1093882863340564,-0.06356249551665433,0.22235059943206537,0.21843594519533482,0.041440684091783364
0.03,0.25,0.0625,0.21,0.0,0.0,0.0,0.11283947939262473,-0.08427480343421635,0.21383500079653875,0.2100296973700469,0.041440684091783364
0.03,0.25,0.066,0.05,0.0,0.0,0.0,0.115941431670282,-0.1025790757728812,0.2064481414853945,0.2027405148942043,0.041440684091783364
0.03,0.25,0.0695,0.0,0.0,0.0,0.0,0.11955965292841648,-0.12359849213733323,0.19811122559425418,0.19451662802435307,0.041440684091783364
0.03,0.25,0.073,0.0,0.0,0.0,0.0,0.12359544468546638,-0.14665358924749491,0.18916916364677583,0.1856990220540358,0.041440684091783364
0.03,0.25,0.0765,0.0,0.0,0.0,0.0,0.12687852494577007,-0.16503920671924896,0.18220483780945926,0.17883445653064164,0.041440684091783364
0.03,0.25,0.08,0.0,0.0,0.0,0.0,0.13075596529284167,-0.18647181188617398,0.1742449330892969,0.17099064857039728,0.041440684091783364
0.03,0.25,0.08349999999999999,0.0,0.0,0.0,0.0,0.1335824295010846,-0.20179410099012507,0.16869538052379493,0.1655241207057441,0.041440684091783364
0.03,0.25,0.087,0.0,0.0,0.0,0.0,0.13756073752711498,-0.22306363577241836,0.16114876245414586,0.15809233682074342,0.041440684091783364
0.03,0.25,0.0905,0.0,0.0,0.0,0.0,0.14090347071583514,-0.2406327391967527,0.15506865995373242,0.15210661702781167,0.041440684091783364
0.03,0.25,0.094,0.0,0.0,0.0,0.0,0.14432863340563992,-0.2583537127637174,0.1490776561911766,0.1462102738816481,0.041440684091783364
0.03,0.25,0.0975,0.0,0.0,0.0,0.0,0.14779067245119307,-0.27601663488136186,0.14324427102752654,0.1404704163285853,0.041440684091783364
0.03,0.25,0.10099999999999999,0.0,0.0,0.0,0.0,0.15175271149674618,-0.2958545382354689,0.13687125637542844,0.1342015343499642,0.041440684091783364
0.03,0.25,0.1045,0.0,0.0,0.0,0.0,0.15477006507592192,-0.31074711462182886,0.13219879231001339,0.12960645733912837,0.041440684091783364
0.03,0.25,0.108,0.0,0.0,0.0,0.0,0.1586691973969631,-0.32966253265543627,0.12642375829806907,0.12392854518573326,0.041440684091783364
0.03,0.25,0.1115,0.0,0.0,0.0,0.0,0.16186008676789587,-0.3449062815098079,0.12188343836403068,0.11946558876054542,0.041440684091783364
