eta,attack,drift,shots,qber_obs_mean,qber_obs_sd,n_eff_mean,finite_key_margin_mean,finite_key_margin_sd,psi_mean,p_conventional_secure,p_conventional_transition,p_conventional_insecure,uvif_energy_mean,uvif_energy_sd,uvif_score_mean,p_uvif_stable,p_uvif_transition,p_uvif_unstable,risk_force_mean,uncertainty_force_mean,complexity_force_mean,resource_force_mean,leakage_force_mean,stability_reward_mean,dp_conventional_secure_deta,dp_uvif_stable_deta,d_uvif_score_deta,profile
0.01,0.2,0.01,10000,0.039740818467995806,0.0017358961544259928,9530.0,0.4777745942497106,0.01597948427855662,4.343405402270096,1.0,0.0,0.0,0.14278405085184298,0.02719513053691437,0.46437092465224367,0.0,1.0,0.0,0.3612801678908709,0.014052872380230452,0.007415215110178382,0.024362212958302754,0.1688056138509969,0.4443693553174944,0.0,0.0,-3.6373364596257654,"a=0.20, d=0.010"
0.0135,0.2,0.01,10000,0.043015739769150046,0.001745031893392078,9530.0,0.4480681651624667,0.015669588520692026,4.073346956022425,1.0,0.0,0.0,0.1940805852830823,0.0272818957463357,0.4516402470435535,0.0,1.0,0.0,0.3910521797195459,0.014872848390370855,0.007410493179433368,0.024362212958302754,0.1712618048268625,0.42022542865564233,2.842170943040401e-14,0.0,-3.8822905537571017,"a=0.20, d=0.010"
0.017,0.2,0.01,10000,0.04675341028331584,0.002000988592719707,9530.0,0.41511034302339456,0.017396686926921534,3.7737303911217683,1.0,0.0,0.0,0.25261564349406196,0.03131965579744977,0.4371948907759438,0.0,1.0,0.0,0.42503100257559856,0.01578090056610676,0.007489925586540991,0.024362212958302754,0.17406505771248693,0.3927037570753039,-2.842170943040401e-14,0.0,-3.9798881492363236,"a=0.20, d=0.010"
0.0205,0.2,0.01,10000,0.05025393494228751,0.002467759437103378,9530.0,0.3850993894030528,0.02091972850321172,3.5009035400277524,1.0,0.0,0.0,0.3073835437680833,0.038569643523621404,0.42378102999889933,0.0,1.0,0.0,0.45685395402079565,0.016606348255591156,0.007597939708275742,0.024362212958302754,0.17669045120671567,0.3669903184057018,0.0,0.0,-3.675314698629002,"a=0.20, d=0.010"
0.024,0.2,0.01,10000,0.05349842602308501,0.0025443174139710176,9530.0,0.3578965687925911,0.021064669367328797,3.253605170841736,1.0,0.0,0.0,0.3580403362713875,0.03968506827422766,0.4114676878855408,0.0,1.0,0.0,0.4863493274825908,0.017353605271698748,0.007617554432360598,0.024362212958302754,0.1791238195173138,0.3432272430910753,0.0,0.0,-3.438405405147172,"a=0.20, d=0.010"
0.027500000000000004,0.2,0.01,10000,0.056627492130115434,0.0019397391227340085,9530.0,0.33214837577949685,0.015709805291313425,3.0195306889045175,1.0,0.0,0.0,0.406755546666115,0.03016449220248093,0.39971219216286913,0.0,1.0,0.0,0.5147953830010493,0.018060173482989657,0.007475197223685019,0.024362212958302754,0.18147061909758658,0.32037990592291565,0.0,0.0,-3.801663493208011,"a=0.20, d=0.010"
0.031,0.2,0.01,10000,0.0606379853095488,0.00256124610608653,9530.0,0.3000863908195542,0.020241062701908317,2.728058098359584,1.0,0.0,0.0,0.4691678378494632,0.03977884426789778,0.3848560434330847,0.0,0.7,0.3,0.551254411904989,0.018938688278337223,0.007613654029450249,0.024362212958302754,0.18447848898216163,0.2912837119287536,0.0,0.0,-3.858118312346022,"a=0.20, d=0.010"
0.0345,0.2,0.01,10000,0.06396956977964324,0.00251958410165446,9530.0,0.2740077045115638,0.01949914363773871,2.4909791319233068,1.0,0.0,0.0,0.5208201499750076,0.038993927437555816,0.372705363976447,0.0,0.23,0.77,0.581541543451302,0.01965252413220628,0.007578327779684839,0.024362212958302754,0.1869771773347325,0.26725677058868746,0.0,0.0,-3.6081299900525607,"a=0.20, d=0.010"
0.038,0.2,0.01,10000,0.06762119622245541,0.002302529964231656,9530.0,0.24602101367360002,0.017471844407836053,2.23655466976,1.0,0.0,0.0,0.5772790150979789,0.035523865689555005,0.35959913350271683,0.0,0.01,0.99,0.6147381474768673,0.020417831988119365,0.007549947534102832,0.024362212958302754,0.18971589716684156,0.24110566630729713,0.0,0.0,-3.6910277130848783,"a=0.20, d=0.010"
0.0415,0.2,0.01,10000,0.07123924449108081,0.002426602586895736,9530.0,0.2189311883311053,0.017995079567317985,1.9902835302827757,1.0,0.0,0.0,0.6330450370629284,0.03731907346105628,0.3468681699848528,0.0,0.0,1.0,0.6476294953734617,0.021157851276191155,0.007589481244449473,0.024362212958302754,0.19242943336831062,0.2154330776801842,0.0,0.0,-3.4915190948471064,"a=0.20, d=0.010"
0.045000000000000005,0.2,0.01,10000,0.0746379853095488,0.002770640164503181,9530.0,0.19402877093517845,0.020085231929212688,1.7638979175925311,1.0,0.0,0.0,0.685240465362572,0.04245654307070392,0.3351584998387871,0.0,0.0,1.0,0.6785271391777163,0.02183749979841903,0.0076566631689401875,0.024362212958302754,0.19497848898216155,0.19155691506931644,0.0,0.0,-3.481192585494931,"a=0.20, d=0.010"
0.0485,0.2,0.01,10000,0.07839034627492131,0.002709401990335611,9530.0,0.167047537409286,0.0192332617037569,1.5186139764480546,1.0,0.0,0.0,0.742608799534037,0.04136577399017445,0.3224998218863883,0.0,0.0,1.0,0.7126395115901937,0.022573328943139605,0.007637145855194123,0.024362212958302754,0.197792759706191,0.16545241916804926,0.0,0.0,-3.4282657061416018,"a=0.20, d=0.010"
0.052000000000000005,0.2,0.01,10000,0.08183630640083946,0.00296565130622336,9530.0,0.14279971708986114,0.02062827315667077,1.2981792462714647,1.0,0.0,0.0,0.7950803135865664,0.045080844146536486,0.31116063989579584,0.0,0.0,1.0,0.7439664218258132,0.02323406548580414,0.007705353924518452,0.024362212958302754,0.20037722980062964,0.14177935389638607,0.0,0.0,-3.2080318043936416,"a=0.20, d=0.010"
0.0555,0.2,0.01,10000,0.08529275970619098,0.002830182049535604,9530.0,0.11889467977314551,0.01938880180827175,1.0808607252104137,1.0,0.0,0.0,0.8474523922294346,0.04279067033649449,0.30004359925563284,0.0,0.0,1.0,0.7753887246017362,0.023885047053721936,0.0076791460314240625,0.024362212958302754,0.20296956977964326,0.11829396357571072,0.0,0.0,-3.1234365241439264,"a=0.20, d=0.010"
0.059000000000000004,0.2,0.01,10000,0.08872402938090239,0.002821866276445617,9530.0,0.09561455617078382,0.018973463761853666,0.8692232379162168,1.0,0.0,0.0,0.8991784524994965,0.04244688234842736,0.2892965842267884,0.0,0.0,1.0,0.8065820852809309,0.024518583759141108,0.00763914633579561,0.024362212958302754,0.20554302203567684,0.09529045987769345,0.0,0.0,-3.0418719212953107,"a=0.20, d=0.010"
0.0625,0.2,0.01,10000,0.09217628541448059,0.0025521997193640785,9530.0,0.07259244067635218,0.016818520676347398,0.6599312788759291,1.0,0.0,0.0,0.9509881293201944,0.03820215794804139,0.27875049580656563,0.0,0.0,1.0,0.8379662310407325,0.025144733448146047,0.007632190799635749,0.024362212958302754,0.20813221406086044,0.07244536741638707,0.0,0.0,-2.97242176127817,"a=0.20, d=0.010"
0.066,0.2,0.01,10000,0.09564008394543545,0.0027864062324228804,9530.0,0.049953504095176744,0.018055572759458214,0.45412276450160677,1.0,0.0,0.0,1.0026932881436215,0.04146642340138736,0.2684896318978412,0.0,0.0,1.0,0.869455308594868,0.025760058995652608,0.007691117611724623,0.024362212958302754,0.2107300629590766,0.04989603209216058,-19.999999999999986,0.0,-3.026073491184178,"a=0.20, d=0.010"
0.0695,0.2,0.01,10000,0.09945120671563483,0.0033788128296196288,9530.0,0.025542315861781476,0.02155398282983431,0.23220287147074065,0.86,0.07,0.07,1.059246520022952,0.05000977346694182,0.25756798136827636,0.0,0.0,1.0,0.9041018792330442,0.02642314007768803,0.007810140216117889,0.024362212958302754,0.21358840503672613,0.025523697208186816,-70.00000000000018,0.0,-2.984422795322523,"a=0.20, d=0.010"
0.073,0.2,0.01,10000,0.10303043022035675,0.0031567135164337363,9530.0,0.0029627534707505386,0.019698962289333675,0.026934122461368518,0.51,0.12,0.37,1.111999545370533,0.04644125266900608,0.24759867233058355,0.0,0.0,1.0,0.936640274730516,0.02703619336995471,0.007722148698776405,0.024362212958302754,0.21627282266526757,0.0029617414517363163,-104.28571428571438,0.0,-2.5832496849335342,"a=0.20, d=0.010"
0.0765,0.2,0.01,10000,0.10602623294858343,0.0028097733981609575,9530.0,-0.015639205140948177,0.017257842213050614,-0.142174592190438,0.13,0.08,0.79,1.1559390992097343,0.041076066110471904,0.2394852335737417,0.0,0.0,1.0,0.9638748449871222,0.027541018723126195,0.007700269979082984,0.024362212958302754,0.2185196747114376,-0.015632953750224395,-71.42857142857136,0.0,-2.473238041451424,"a=0.20, d=0.010"
0.08,0.2,0.01,10000,0.10954354669464848,0.00302185515428472,9530.0,-0.03707519477737313,0.018238415958206192,-0.3370472252488467,0.01,0.01,0.98,1.2072116091108733,0.04389744173501965,0.23028600604042357,0.0,0.0,1.0,0.9958504244968043,0.028122453136669973,0.007735966069365935,0.024362212958302754,0.2211576600209864,-0.037045579862055006,-18.571428571428527,0.0,-2.7841166111851123,"a=0.20, d=0.010"
0.08349999999999999,0.2,0.01,10000,0.11362014690451205,0.0030492472497661237,9530.0,-0.06148094445747877,0.01809059769878057,-0.5589176768861707,0.0,0.0,1.0,1.2662243077837159,0.04402449356680456,0.21999641729544595,0.0,0.0,1.0,1.0329104264046551,0.02878412558708421,0.007732238067031529,0.024362212958302754,0.22421511017838405,-0.06138405164445907,-1.4285714285714357,0.0,-2.5814891156936746,"a=0.20, d=0.010"
0.087,0.2,0.01,10000,0.11681427072402936,0.003000015164672959,9530.0,-0.08027604880910535,0.017538984105730286,-0.7297822619009576,0.0,0.0,1.0,1.3121490746548654,0.043025568217585054,0.21221558223056788,0.0,0.0,1.0,1.0619479156729945,0.0292934601518051,0.007712674799552535,0.024362212958302754,0.22661070304302208,-0.08008023262898499,0.0,0.0,-2.530267102757147,"a=0.20, d=0.010"
0.0905,0.2,0.01,10000,0.1210566631689402,0.0033402848355099965,9530.0,-0.1047648297709082,0.019108511240885327,-0.9524075433718926,0.0,0.0,1.0,1.3727442234643035,0.04760105013954573,0.2022845475761459,0.0,0.0,1.0,1.100515119717638,0.02995677665839326,0.00782312902608039,0.024362212958302754,0.22979249737670515,-0.10434596596151141,0.0,0.0,-2.3159947730700914,"a=0.20, d=0.010"
0.094,0.2,0.01,10000,0.12384365162644281,0.003619823692169287,9530.0,-0.12057986080228923,0.02039950461992301,-1.096180552748084,0.0,0.0,1.0,1.412249625447704,0.05119024940094642,0.19600361881907724,0.0,0.0,1.0,1.1258513784222073,0.03038497830064771,0.00783726937033989,0.024362212958302754,0.23188273871983214,-0.11994968098550088,0.0,0.0,-2.056330699247898,"a=0.20, d=0.010"
0.0975,0.2,0.01,10000,0.12754774396642182,0.0032881488851685308,9530.0,-0.14134347435680503,0.018210339862205722,-1.2849406759709547,0.0,0.0,1.0,1.464435983547438,0.04618656134303179,0.18789023268141058,0.0,0.0,1.0,1.1595249451492893,0.030947007334885347,0.0077348915277653165,0.024362212958302754,0.23466080797481642,-0.1403641742484916,0.0,0.0,-2.0162241104900858,"a=0.20, d=0.010"
0.10099999999999999,0.2,0.01,10000,0.13039139559286464,0.0033373401478292283,9530.0,-0.15701446823551907,0.01825414449377983,-1.427404256686537,0.0,0.0,1.0,1.5042766008706718,0.046560594434814695,0.18189005004564662,0.0,0.0,1.0,1.1853763235714967,0.03137102811078312,0.007795172785000772,0.024362212958302754,0.23679354669464853,-0.15568644498031167,0.0,0.0,-2.0532799218663556,"a=0.20, d=0.010"
0.1045,0.2,0.01,10000,0.13450472193074503,0.0030487020933762546,9530.0,-0.17934747620479213,0.01643255934725882,-1.630431601861747,0.0,0.0,1.0,1.5614797832421068,0.04226195400577397,0.17351727322834612,0.0,0.0,1.0,1.2227701993704092,0.03197511365378374,0.00774451491073863,0.024362212958302754,0.23987854144805876,-0.17740368481652838,0.0,0.0,-2.3845385601084352,"a=0.20, d=0.010"
0.108,0.2,0.01,10000,0.13881427072402938,0.00376484841817638,9530.0,-0.20221352725105668,0.019910732539528568,-1.8383047931914245,0.0,0.0,1.0,1.6209396463854109,0.05183116446680237,0.16519828012488758,0.0,0.0,1.0,1.2619479156729942,0.032593324613896996,0.007963140744807706,0.024362212958302754,0.24311070304302207,-0.19942768726474888,0.0,0.0,-1.7847666748261268,"a=0.20, d=0.010"
0.1115,0.2,0.01,10000,0.14104407135362013,0.0035878985340297934,9530.0,-0.21391463847445802,0.01873865469614897,-1.9446785315859823,0.0,0.0,1.0,1.6514374883082825,0.04906381367432066,0.16102390650456322,0.0,0.0,1.0,1.2822188304874558,0.03290960938149542,0.007812179737739857,0.024362212958302754,0.24478305351521512,-0.2106409599884572,0.0,0.0,-1.421078237144492,"a=0.20, d=0.010"
0.11499999999999999,0.2,0.01,10000,0.14421511017838406,0.0032379494114155583,9530.0,-0.2303567994550391,0.016597100617699992,-2.0941527223185377,0.0,0.0,1.0,1.6946555458400416,0.04392031605955342,0.15525073246487614,0.0,0.0,1.0,1.3110464561671276,0.033353942399610224,0.007762570957102783,0.024362212958302754,0.24716133263378803,-0.22630799075435168,0.0,0.0,-1.8507200602734066,"a=0.20, d=0.010"
0.1185,0.2,0.01,10000,0.14836306400839455,0.0038603844487845474,9530.0,-0.2514218917875412,0.019519581159231744,-2.2856535617049194,0.0,0.0,1.0,1.7507729840745734,0.052036659039073084,0.14806886608264938,0.0,0.0,1.0,1.348755127349041,0.03392298263197542,0.00792181549627191,0.024362212958302754,0.2502722980062959,-0.2461682399338368,0.0,0.0,-1.8929942800542996,"a=0.20, d=0.010"
0.122,0.2,0.01,10000,0.15200419727177336,0.0036667482919133486,9530.0,-0.26965075928813803,0.018187227769982592,-2.451370538983073,0.0,0.0,1.0,1.7996318078304734,0.04906638517527214,0.14199977250449602,0.0,0.0,1.0,1.381856338834303,0.03441528120079219,0.007860020986358867,0.024362212958302754,0.25300314795383,-0.2632196691933232,0.0,0.0,-1.581084291744105,"a=0.20, d=0.010"
0.1255,0.2,0.01,10000,0.15511332633788036,0.0032239116257551936,9530.0,-0.2849998444189614,0.015763613678860918,-2.590907676536012,0.0,0.0,1.0,1.8410818721009852,0.04283027951034015,0.13700127604044063,0.0,0.0,1.0,1.410121148526185,0.0348297041438895,0.007779845838377299,0.024362212958302754,0.2553349947534103,-0.2774631889035377,0.0,0.0,-1.4966242279567545,"a=0.20, d=0.010"
0.129,0.2,0.01,10000,0.15868310598111227,0.0035901607018592645,9530.0,-0.3022950924087679,0.017282628214904963,-2.7481372037160714,0.0,0.0,1.0,1.8883744740867925,0.04737694737521808,0.13152340290879874,0.0,0.0,1.0,1.4425736907373843,0.03529652473039204,0.007900698669520322,0.024362212958302754,0.25801232948583425,-0.29333230513433917,0.0,0.0,-1.517847482636153,"a=0.20, d=0.010"
0.1325,0.2,0.01,10000,0.16219307450157397,0.00423676660418266,9530.0,-0.31900580506303017,0.0200242150955105,-2.9000527733002746,0.0,0.0,1.0,1.9345216189372283,0.05549933483916119,0.12637634366198755,0.0,0.0,1.0,1.4744824954688545,0.03574744082249055,0.00802885339985948,0.024362212958302754,0.26064480587618055,-0.30849652234373226,0.0,0.0,-1.398855315407875,"a=0.20, d=0.010"
0.136,0.2,0.01,10000,0.1654438614900315,0.00364380269562578,9530.0,-0.33434664520094776,0.01704332940456255,-3.0395149563722526,0.0,0.0,1.0,1.9769781083195235,0.04741125781071832,0.1217314157009436,0.0,0.0,1.0,1.5040351044548317,0.036161333901975116,0.007885228358825129,0.024362212958302754,0.2630828961175236,-0.322338188841603,0.0,0.0,-1.3494077901042623,"a=0.20, d=0.010"
0.1395,0.2,0.01,10000,0.16897166841552988,0.0038695640345387033,9530.0,-0.35067519358533317,0.01776349733271573,-3.18795630532121,0.0,0.0,1.0,2.0227711453790294,0.05000821953566818,0.11693048913125771,0.0,0.0,1.0,1.5361060765048173,0.03660174478163081,0.00796937137043697,0.024362212958302754,0.26572875131164747,-0.3368807971145687,0.0,0.0,-1.3909240925832531,"a=0.20, d=0.010"
0.14300000000000002,0.2,0.01,10000,0.17275655823714586,0.003988541995331406,9530.0,-0.36791819628973826,0.01804045746469777,-3.344710875361257,0.0,0.0,1.0,2.0715309514325217,0.05119783481777099,0.11199494705286081,0.0,0.0,1.0,1.5705141657922348,0.037066710693638566,0.007983428866667273,0.024362212958302754,0.26856741867785944,-0.35207021295297813,0.0,0.0,-1.2526755313970277,"a=0.20, d=0.010"
0.14650000000000002,0.2,0.01,10000,0.17581846799580272,0.004078997925288514,9530.0,-0.38165628793387846,0.01818316597362724,-3.4696026175807124,0.0,0.0,1.0,2.110705835016968,0.0520143170753204,0.1081617604114785,0.0,0.0,1.0,1.598349709052752,0.03743708438051156,0.007964979886729137,0.024362212958302754,0.2708638509968521,-0.3640416893184802,0.0,0.0,-1.257914255039882,"a=0.20, d=0.010"
0.15000000000000002,0.2,0.01,10000,0.1799548793284365,0.004017293379949012,9530.0,-0.3999342303886636,0.017517101219613165,-3.6357657308060336,0.0,0.0,1.0,2.1632892792022966,0.05087346284779588,0.10318954726758163,0.0,0.0,1.0,1.6359534484403317,0.03792974672819697,0.007947475821629815,0.024362212958302754,0.2739661594963274,-0.3797936697455054,0.0,0.0,-1.2869809940255585,"a=0.20, d=0.010"
0.15350000000000003,0.2,0.01,10000,0.1834480587618048,0.0033306671816792917,9530.0,-0.4151522548406568,0.014344349944002004,-3.7741114076423345,0.0,0.0,1.0,2.2073696740470865,0.04193040914135484,0.09915289345329958,0.0,0.0,1.0,1.667709625107317,0.0383398525486903,0.007796101871955472,0.024362212958302754,0.2765860440713536,-0.3927709598905322,0.0,0.0,-1.1951611928682553,"a=0.20, d=0.010"
0.157,0.2,0.01,10000,0.1874071353620147,0.0037981712394561376,9530.0,-0.432029673133701,0.016070862439998113,-3.9275424830336463,0.0,0.0,1.0,2.257018503445592,0.04751586897140988,0.09482341891750387,0.0,0.0,1.0,1.7037012305637702,0.03879454940453459,0.007928221846660888,0.024362212958302754,0.279555351521511,-0.4069293317267185,0.0,0.0,-1.0567732930672111,"a=0.20, d=0.010"
0.1605,0.2,0.01,10000,0.19032843651626444,0.00402182010523959,9530.0,-0.44429934021094697,0.016837909052472372,-4.039084911008608,0.0,0.0,1.0,2.2933986888596003,0.04999887611575977,0.09175548040182913,0.0,0.0,1.0,1.7302585137842215,0.039125046939156534,0.007950699414466718,0.024362212958302754,0.2817463273871983,-0.4171053065071947,0.0,0.0,-0.8313202965033444,"a=0.20, d=0.010"
0.164,0.2,0.01,10000,0.19303882476390347,0.004313401366807405,9530.0,-0.45553398806956197,0.017714088113004563,-4.141218073359654,0.0,0.0,1.0,2.327001360237817,0.05324587792113886,0.08900417684198046,0.0,0.0,1.0,1.7548984069445772,0.03942761793287269,0.008030378186972761,0.024362212958302754,0.28377911857292765,-0.42632865682497284,0.0,0.0,-0.9759511287162237,"a=0.20, d=0.010"
0.1675,0.2,0.01,10000,0.1972014690451207,0.004099143747084545,9530.0,-0.4725730822067052,0.016592018867595565,-4.296118929151865,0.0,0.0,1.0,2.378290964429596,0.05030038505583248,0.08492382250081555,0.0,0.0,1.0,1.7927406276829156,0.03988644466120952,0.008015959557201696,0.024362212958302754,0.28690110178384054,-0.4401792352043373,0.0,0.0,-1.0463929040046818,"a=0.20, d=0.010"
0.171,0.2,0.01,10000,0.20066631689401884,0.0038666851710102775,9530.0,-0.4865176231698007,0.015444268136455407,-4.4228874833618255,0.0,0.0,1.0,2.4206669616884913,0.04716602273561102,0.08167942651394768,0.0,0.0,1.0,1.8242392444910807,0.04026186880437286,0.007925718959021125,0.024362212958302754,0.2894997376705142,-0.4513633693120884,0.0,0.0,-0.9507169568653797,"a=0.20, d=0.010"
0.17450000000000002,0.2,0.01,10000,0.20448478488982158,0.004059709021251367,9530.0,-0.5016038002976999,0.015888464949189295,-4.560034548160908,0.0,0.0,1.0,2.4671135915289897,0.049219026139432125,0.07826880380275789,0.0,0.0,1.0,1.8589525899074695,0.04066794660864234,0.007989425718713444,0.024362212958302754,0.2923635886673662,-0.4632865629134539,0.0,0.0,-0.8771933846663877,"a=0.20, d=0.010"
0.17800000000000002,0.2,0.01,10000,0.2076652675760756,0.0040779071291698905,9530.0,-0.5139814256417098,0.015771466509147288,-4.672558414924634,0.0,0.0,1.0,2.5055776226697377,0.049173952104794166,0.07553907282128296,0.0,0.0,1.0,1.8878660688734141,0.041001063973753415,0.008030636847876636,0.024362212958302754,0.2947489506820567,-0.47295116770507617,0.0,0.0,-0.736725456109955,"a=0.20, d=0.010"
0.18150000000000002,0.2,0.01,10000,0.2106327387198321,0.004835933703385861,9530.0,-0.5253133845101239,0.01844217351462174,-4.775576222819308,0.0,0.0,1.0,2.5412640093866643,0.057962915903742335,0.0731117256099882,0.0,0.0,1.0,1.9148430792712006,0.041305980596928,0.008168842906680048,0.024362212958302754,0.2969745540398741,-0.4816659851334713,0.0,0.0,-0.7833339150064464,"a=0.20, d=0.010"
0.18500000000000003,0.2,0.01,10000,0.21444596012591816,0.004083186053534989,9530.0,-0.5397831184165683,0.015292795961298957,-4.90711925833244,0.0,0.0,1.0,2.5868402577484115,0.0486536539982643,0.07005573541623783,0.0,0.0,1.0,1.9495087284174373,0.04169530289070095,0.007952202430248094,0.024362212958302754,0.2998344700944386,-0.492737422976106,0.0,0.0,-0.8297426877976957,"a=0.20, d=0.010"
0.1885,0.2,0.01,10000,0.21805771248688352,0.003891506552114791,9530.0,-0.5532167977728182,0.014307323917120203,-5.029243616116529,0.0,0.0,1.0,2.629775983140988,0.046134426072928426,0.06730352679540436,0.0,0.0,1.0,1.9823428407898505,0.04205667842246715,0.007905351169051139,0.024362212958302754,0.30254328436516265,-0.5028510919297406,0.0,0.0,-0.7654545499156988,"a=0.20, d=0.010"
0.192,0.2,0.01,10000,0.2216421825813222,0.00413020966927241,9530.0,-0.566301979697317,0.014908239886598756,-5.148199815430154,0.0,0.0,1.0,2.67216124900574,0.04866064644997034,0.06469755356682794,0.0,0.0,1.0,2.0149289325574737,0.04240861761577091,0.00796002050575738,0.024362212958302754,0.3052316369359916,-0.5125550785917314,0.0,0.0,-0.7496786685238792,"a=0.20, d=0.010"
0.1955,0.2,0.01,10000,0.22543022035676813,0.004184543405093423,9530.0,-0.5799096719193879,0.014879393666235832,-5.2719061083580705,0.0,0.0,1.0,2.716698598520628,0.049078476910619784,0.062055776115737205,0.0,0.0,1.0,2.049365639606983,0.042774557007552734,0.007983063615908025,0.024362212958302754,0.3080726652675761,-0.5225165162247876,0.0,0.0,-0.701060178301482,"a=0.20, d=0.010"
0.199,0.2,0.01,10000,0.22882686253934942,0.0044916998652783655,9530.0,-0.5918914199522952,0.01574502989582811,-5.380831090475413,0.0,0.0,1.0,2.756458470649065,0.05240219530885464,0.05979013231871755,0.0,0.0,1.0,2.0802442049031766,0.04309672049917466,0.00813467689818842,0.024362212958302754,0.31062014690451206,-0.531161010190404,0.0,0.0,-0.6478666347202395,"a=0.20, d=0.010"
0.2025,0.2,0.01,10000,0.2323441762854145,0.004057503059453963,9530.0,-0.6041524149381194,0.013982872578309189,-5.492294681255633,0.0,0.0,1.0,2.797338931861213,0.04708804729844595,0.057520709672695514,0.0,0.0,1.0,2.112219784412859,0.04342635939070397,0.007985353796376844,0.024362212958302754,0.31325813221406085,-0.5399237070384383,0.0,0.0,-0.5966039682527295,"a=0.20, d=0.010"
0.20600000000000002,0.2,0.01,10000,0.23547009443861489,0.005004148777385554,9530.0,-0.6147859165389725,0.017049428395677534,-5.588962877627024,0.0,0.0,1.0,2.8335746334748415,0.0577813303116174,0.055613904540948444,0.0,0.0,1.0,2.1406372221692265,0.043712185829657704,0.008246219876166614,0.024362212958302754,0.3156025708289612,-0.5473769810290073,0.0,0.0,-0.5826560725705763,"a=0.20, d=0.010"
0.20950000000000002,0.2,0.01,10000,0.2391227701993704,0.00486705774400584,9530.0,-0.627104047834621,0.01631340114512467,-5.700945889405646,0.0,0.0,1.0,2.87562067725643,0.05591849079022847,0.05344211716470148,0.0,0.0,1.0,2.173843365448822,0.04404327297875735,0.008133965460622837,0.024362212958302754,0.3183420776495278,-0.555953756271251,0.0,0.0,-0.6234234074310443,"a=0.20, d=0.010"
0.21300000000000002,0.2,0.01,10000,0.2429611752360966,0.004549714139322899,9530.0,-0.6398325851640633,0.01495467339607599,-5.816659865127848,0.0,0.0,1.0,2.919636546761804,0.0520317553865173,0.05124994068893113,0.0,0.0,1.0,2.2087379566917864,0.0443853469843834,0.008125461307408549,0.024362212958302754,0.3212208814270724,-0.5647004152359151,0.0,0.0,-0.49995121655044006,"a=0.20, d=0.010"
0.21650000000000003,0.2,0.01,10000,0.24532738719832106,0.00414470068813463,9530.0,-0.6475768497078775,0.013373980123244304,-5.887062270071613,0.0,0.0,1.0,2.946635523787683,0.04715925531599101,0.049942458648848394,0.0,0.0,1.0,2.2302489745301917,0.04459345059488031,0.008045519844895111,0.024362212958302754,0.3229955403987408,-0.569968323743601,0.0,0.0,-0.4772401489450786,"a=0.20, d=0.010"
0.22,0.2,0.01,10000,0.24920251836306398,0.0048100473889530595,9530.0,-0.6599802387950846,0.015294724792958434,-5.999820352682588,0.0,0.0,1.0,2.990678506305618,0.05449405314912434,0.0479092596463156,0.0,0.0,1.0,2.2654774396642186,0.04492670027948338,0.008137068990639353,0.024362212958302754,0.3259018887722981,-0.5782611444461735,0.0,0.0,-0.5809140007236592,"a=0.20, d=0.010"
0.01,0.3,0.02,10000,0.05466017316017316,0.0021451659381065105,9240.0,0.3343340153249259,0.017639284384694174,3.0394001393175074,1.0,0.0,0.0,0.4461079464751183,0.033617532692391004,0.3903157810097186,0.0,0.89,0.11,0.49691066509248316,0.017654736842044817,0.014541952939656197,0.04031297322059867,0.25399512987012984,0.322320774698322,0.0,0.0,-3.4330609487148727,"a=0.30, d=0.020"
0.0135,0.3,0.02,10000,0.05791341991341992,0.002614259437577231,9240.0,0.3079195814907306,0.021047567177338133,2.799268922643005,1.0,0.0,0.0,0.4969707046307969,0.04083151667857455,0.37830006768921653,0.0,0.42,0.58,0.5264856355765446,0.01838007495479026,0.01463175813446139,0.04031297322059867,0.25643506493506496,0.298424007251837,2.842170943040401e-14,0.0,-3.297615196584154,"a=0.30, d=0.020"
0.017,0.3,0.02,10000,0.060953463203463204,0.0028610646508047447,9240.0,0.28371907540623903,0.02253383912104053,2.5792643218749003,1.0,0.0,0.0,0.5443700473808032,0.044527865437572096,0.3672324746336294,0.0,0.09,0.91,0.5541223927587565,0.019043949131587246,0.014667906158284203,0.04031297322059867,0.2587150974025974,0.27621601697611153,-2.842170943040401e-14,0.0,-3.427814159600139,"a=0.30, d=0.020"
0.0205,0.3,0.02,10000,0.0645573593073593,0.0024017066873569413,9240.0,0.25553627808155543,0.01858692977594605,2.3230570734686857,1.0,0.0,0.0,0.6003664078676146,0.037251466749662024,0.3543053685720156,0.0,0.01,0.99,0.5868850846123573,0.019816383278490713,0.014562466554925903,0.04031297322059867,0.2614180194805195,0.25003490260874295,0.0,0.0,-3.7535042517877955,"a=0.30, d=0.020"
0.024,0.3,0.02,10000,0.06835930735930736,0.002635544286024919,9240.0,0.22656548360419212,0.019825341334739944,2.0596862145835644,1.0,0.0,0.0,0.6592910007167356,0.04077022527844241,0.34095794487111486,0.0,0.0,1.0,0.621448248720976,0.02060945439138012,0.014636313643394943,0.04031297322059867,0.26426948051948057,0.22268497193286863,0.0,0.0,-3.733003784049089,"a=0.30, d=0.020"
